"","sea_surface_temp","new_elnino_1","new_elnino_2","new_elnino_3","new_elnino_4","new_elnino_5","new_elnino_6","new_elnino_7","new_elnino_8","new_elnino_9","new_elnino_10","new_elnino_11","zonal_winds","meridional_winds","humidity","air_temp","zonal_winds:meridional_winds","zonal_winds:humidity","zonal_winds:air_temp","meridional_winds:humidity","meridional_winds:air_temp","humidity:air_temp","zonal_winds_squared","meridional_winds_squared","humidity_squared","air_temp_squared"
"11",0.55103559060264,0,0,0,0,1,0,0,0,0,0,0,-0.175094441072636,0.53679884637157,0.340230908040794,0.959394122203623,-0.0939904939738655,-0.0595725406790381,-0.167984577595615,0.18263555893625,0.515001658014569,0.326415533366339,0.0306580632945386,0.288153001465848,0.115757070786263,0.92043708171886
"12",0.5306030447277,0,0,0,0,1,0,0,0,0,0,0,-0.367384536931616,0.315848864469032,-0.00140662168293588,0.935495414042324,-0.116037988813332,0.00051677105562337,-0.34368654948959,-0.000444279861292817,0.295475164241255,-0.00131588813367901,0.134971397976458,0.0997605051863771,1.97858455890537e-06,0.875151669694219
"13",0.5306030447277,0,0,0,0,1,0,0,0,0,0,0,-0.463529584861107,0.150136378042129,0.918386727573253,0.776170692967007,-0.0695926529864182,-0.42569941857398,-0.359778079092354,0.137883256919812,0.116531456584516,0.712824862752234,0.21485967604151,0.0225409320116091,0.843434181382708,0.602440944620884
"14",0.496548801602803,0,0,0,0,1,0,0,0,0,0,0,-0.367384536931616,-0.733663549568021,0.313951098062044,0.927529177988557,0.269536643421653,-0.115340778780696,-0.340759877545889,-0.230334476994977,-0.680494349050994,0.291198803914092,0.134971397976458,0.538262203964748,0.0985652919743631,0.860310376020128
"15",0.482927104352841,0,0,0,0,1,0,0,0,0,0,0,-0.415457060896361,0.260611368993398,2.10097817661692,0.385825126332478,-0.108272833398174,-0.872866218264663,-0.160293773006059,0.547538798833389,0.100550414365558,0.810610170415004,0.172604569448643,0.0679182856486129,4.41410929862057,0.148861028109473
"16",0.537413893352681,0,0,0,0,1,0,0,0,0,0,0,0.16141322668058,0.757748828274107,1.28630406727573,0.99922530247245,0.122310683385153,0.20762648999133,0.161288180252957,0.974695399782402,0.757161802130339,1.28530757069513,0.0260542297474364,0.574183286750782,1.65457815349009,0.998451205101159
"17",0.544224741977659,0,0,0,0,1,0,0,0,0,0,0,0.353703322539561,0.92346131470101,1.28630406727573,0.983292830364918,0.326631335246498,0.454970022391576,0.3477939411294,1.1878520450717,0.908032889864865,1.26481356702146,0.125106040375525,0.852780799749318,1.65457815349009,0.966864790247052
"18",0.5306030447277,0,0,0,0,1,0,0,0,0,0,0,0.16141322668058,1.31012378303045,0.55046938787078,1.31787474462309,0.211471307169914,0.0888530400851065,0.212722414890458,0.721183036879723,1.72657904598589,0.72544970396303,0.0260542297474364,1.71642432686202,0.303016546982831,1.73679384251536
"19",0.537413893352681,0,0,0,0,1,0,0,0,0,0,0,0.401775846504306,1.36536127850609,0.366510718019541,1.01515777457998,0.548569183455984,0.147255153985202,0.407865874217299,0.500419542541344,1.38605711698592,0.372066204864428,0.161423830834252,1.86421142084377,0.1343301064232,1.03054530729018
"20",0.653198319977336,0,0,0,0,1,0,0,0,0,0,0,0.449848370469051,1.08917380112791,0.786987677679511,1.07888766301011,0.489963059594974,0.354025124383351,0.48533585712426,0.857166360339023,1.17509617691073,0.849071296389401,0.202363556413661,1.18629956906343,0.619349604819391,1.16399858939542
"21",0.510170498852762,0,0,0,0,1,0,0,0,0,0,0,-0.607747156755342,1.25488628755482,0.629308817807024,1.14261755144024,-0.762653573312706,-0.382460644743284,-0.694422568146553,0.789711006103366,1.43385509722181,0.71905930050241,0.369356606544202,1.57473959469311,0.396029588169674,1.30557486885928
"22",0.462494558477903,0,0,0,0,1,0,0,0,0,0,0,-0.175094441072636,0.647273837322838,0.392790527998288,0.943461650096088,-0.113334050766982,-0.0687754379584856,-0.165194890297041,0.254243032321516,0.610678042624632,0.370582799687378,0.0306580632945386,0.418963420482632,0.154284398885174,0.890119885202034
"23",0.496548801602803,0,0,0,0,1,0,0,0,0,0,0,0.497920894433796,0.592036341847204,0.103712618232059,0.816001873235834,0.294787264869873,0.0516406796341774,0.40630438258124,0.0614016391015036,0.483102763971009,0.0846296907555528,0.247925217113751,0.35050703006782,0.0107563071805487,0.665859057124391
"24",0.700874260352195,0,0,0,0,1,0,0,0,0,0,0,1.65166146958768,0.205373873517763,1.89073969678694,0.218534169203394,0.339208113749263,3.12286190620288,0.360944467061601,0.388308535342935,0.0448812088252874,0.413191228817211,2.72798561012053,0.0421784279236903,3.57489660100597,0.0477571831094178
"25",0.5306030447277,0,0,0,0,1,0,0,0,0,0,0,0.594065942363286,1.14441129660355,1.47026273712697,0.425656306601308,0.679855775367977,0.873433018452957,0.252867914903982,1.68258528534336,0.48712588574508,0.625826606418995,0.352914343875979,1.30967721579381,2.16167251618408,0.181183291349467
"26",0.435251163977985,0,0,0,0,1,0,0,0,0,0,0,-0.0789493931431452,0.92346131470101,0.366510718019541,0.80803563718207,-0.0729067103868158,-0.0289357987681012,-0.0637939231935591,0.338458469514337,0.746189651837423,0.296153721568978,0.0062330066776709,0.852780799749318,0.1343301064232,0.652921590956234
"27",0.367142677728186,0,0,0,0,1,0,0,0,0,0,0,-1.18461744433228,-0.126051099336043,-0.159085481555424,0.72837327664441,0.149322331150738,0.188455436590557,-0.862843689498433,0.020052899838465,-0.0918122522480237,-0.115873613467078,1.40331848941635,0.015888879643825,0.0253081904417211,0.530527630129715
"28",0.305845040103368,0,0,0,0,1,0,0,0,0,0,0,-0.511602108825852,-0.678426054092387,-0.0539662416404294,0.744305748751942,0.347084199956066,0.0276092430286492,-0.380788390672698,0.0366121043703128,-0.504956412164059,-0.040167383891508,0.261736717755058,0.460261910871366,0.00291235523679321,0.553991047625188
"29",0.22411485660361,0,0,0,0,1,0,0,0,0,0,0,-0.463529584861107,0.0948988825664946,0.261391478104547,0.537183611354031,-0.0439884396398301,-0.121162683332032,-0.249000496365124,0.0248057591845258,0.0509781244505316,0.140415218185368,0.21485967604151,0.00900579791236933,0.0683255048256797,0.288566232307358
"30",0.149195521728832,0,0,0,0,1,0,0,0,0,0,0,-0.175094441072636,0.647273837322838,0.944666537552003,0.505318667138968,-0.113334050766982,-0.16540585939269,-0.0884784895862668,0.611457934751764,0.327079552749902,0.477357635646562,0.0306580632945386,0.418963420482632,0.89239486717049,0.255346955359103
"31",0.0334110951041748,0,0,0,0,1,0,0,0,0,0,0,-0.319312012966871,0.481561350895935,1.18118482736074,0.473453722923902,-0.153768324321627,-0.377166504910482,-0.15117946131349,0.568812961121618,0.227997014397944,0.559236353975167,0.101960161624955,0.231901334676718,1.39519759638721,0.224158427750503
"32",0.108330429978955,0,0,0,0,0,1,0,0,0,0,0,-0.511602108825852,0.315848864469032,1.04978577746699,0.513284903192732,-0.161588945132607,-0.5370726175675,-0.262597638901875,0.33157364574869,0.162120453822522,0.538839191160253,0.261736717755058,0.0997605051863771,1.10205017857198,0.263461391845572
"33",0.128762975853892,0,0,0,0,0,1,0,0,0,0,0,-0.319312012966871,1.42059877398172,1.20746463733949,0.696508332429348,-0.453614254138372,-0.385557963935184,-0.222403477676213,1.71532278343076,0.989458883117183,0.841009181020732,0.101960161624955,2.01810087663837,1.45797085042538,0.48512385714351
"34",0.24454740247855,0,0,0,0,0,1,0,0,0,0,0,-0.367384536931616,1.08917380112791,0.865827107615759,0.88769799771973,-0.400145612565427,-0.318091490994256,-0.326126517827386,0.943036201921444,0.966857402430036,0.768592989801975,0.134971397976458,1.18629956906343,0.749656580282272,0.788007735155618
"35",0.346710131853246,0,0,0,0,0,1,0,0,0,0,0,-0.463529584861107,0.647273837322838,0.392790527998288,0.72837327664441,-0.300030573105711,-0.182070030380421,-0.337622562546907,0.254243032321516,0.471456965777037,0.286098123913001,0.21485967604151,0.418963420482632,0.154284398885174,0.530527630129715
"36",0.428440315353004,0,0,0,0,0,1,0,0,0,0,0,-0.319312012966871,0.150136378042129,1.26002425729698,0.513284903192732,-0.0479403490921873,-0.402340881984586,-0.163898035663977,0.189175478235793,0.0770627362690616,0.646751428927176,0.101960161624955,0.0225409320116091,1.58766112897681,0.263461391845572
"37",0.26497994835349,0,0,0,0,0,1,0,0,0,0,0,-0.271239489002126,0.812986323749742,0.708148247743268,0.80803563718207,-0.220513995019597,-0.192077768855635,-0.219171173324772,0.57571484060262,0.656921922131431,0.572209020584598,0.0735708603941344,0.66094676260412,0.50147394078186,0.652921590956234
"38",0.0810870354790335,0,0,0,0,0,1,0,0,0,0,0,-0.223166965037381,0.371086359944666,0.313951098062044,0.481419958977669,-0.0828142167156203,-0.0700635137246595,-0.107437031153467,0.116502970180475,0.178648380181734,0.151142324750023,0.0498034942839956,0.137705086536983,0.0985652919743631,0.231765176902061
"39",-0.0619407856455403,0,0,0,0,0,1,0,0,0,0,0,-0.655819680720087,-0.347001081238581,0.208831858147053,0.282264057633523,0.227570138307411,-0.136956042534183,-0.185114324155973,-0.0724648805740893,-0.0979459331936214,0.0589457276437355,0.430099453619797,0.120409750380744,0.0436107449771509,0.0796729982317407
"40",-0.0551299370205618,0,0,0,0,0,1,0,0,0,0,0,-0.127021917107891,-0.0708136038604086,0.392790527998288,0.322095237902353,0.00899487971966782,-0.0498930058881631,-0.0409131546096789,-0.0278149128497915,-0.0228087245821413,0.126515958561399,0.0161345674257638,0.00501456649169887,0.154284398885174,0.103745342279373
"41",0.0947087327289952,0,0,0,0,0,1,0,0,0,0,0,-0.415457060896361,-0.733663549568021,0.2351116681258,0.72837327664441,0.304805701990322,-0.0976788026219855,-0.302607820750139,-0.172492860982033,-0.534380923553428,0.171249056090122,0.172604569448643,0.538262203964748,0.0552774964888962,0.530527630129715
"42",0.353520980478227,0,0,0,0,0,1,0,0,0,0,0,-0.0308768691784002,0.53679884637157,-0.106525861597927,0.521251139246499,-0.0165746677545311,0.00328918509267555,-0.0160946032356062,-0.0571829596145045,0.279807010217387,-0.0555267267171342,0.000953381050260043,0.288153001465848,0.0113477591891806,0.271702750165773
"43",0.448872861227944,0,0,0,0,0,1,0,0,0,0,0,0.594065942363286,1.80726124231116,0.0248731882958146,0.425656306601308,1.07363235301022,0.0147763140445326,0.252867914903982,0.0449523491797333,0.769272145465861,0.0105874294633953,0.352914343875979,3.26619319796008,0.000618675495999049,0.181183291349467
"44",0.469305407102882,0,0,0,0,0,1,0,0,0,0,0,0.738283514257522,0.812986323749742,-0.159085481555424,0.465487486870138,0.600214400141263,-0.117450188390089,0.343661737649388,-0.129334320811701,0.37843496070206,-0.07405230100676,0.545062547424436,0.66094676260412,0.0253081904417211,0.216678600432677
"45",0.387575223603126,0,0,0,0,0,1,0,0,0,0,0,0.16141322668058,0.757748828274107,-0.0276864316616826,0.481419958977669,0.122310683385153,-0.00446895626978358,0.0777075489670183,-0.0209793611507312,0.364795409823098,-0.0133288007948053,0.0260542297474364,0.574183286750782,0.000766538498157023,0.231765176902061
"46",0.169628067603773,0,0,0,0,0,1,0,0,0,0,0,-0.848109776579067,0.812986323749742,0.366510718019541,0.465487486870138,-0.689501649397231,-0.310841323173387,-0.394784488489784,0.297968201257585,0.37843496070206,0.170606153041886,0.719290193128996,0.66094676260412,0.1343301064232,0.216678600432677
"47",-0.0278865425206432,0,0,0,0,0,1,0,0,0,0,0,-1.13654492036754,0.0948988825664946,0.839547297637009,0.25039911341846,-0.107856842929505,-0.954183216537636,-0.284589840420286,0.0796721004074724,0.0237625960590528,0.210221899001171,1.29173435601325,0.00900579791236933,0.704839664969604,0.0626997160007508
"48",-0.143670969145298,0,0,0,0,0,1,0,0,0,0,0,-1.04039987243805,-0.678426054092387,0.103712618232059,0.0910743923431432,0.705834380136367,-0.10790259477885,-0.0947537861761789,-0.0703613423467657,-0.0617872406262205,0.00944556368380113,1.08243189456911,0.460261910871366,0.0107563071805487,0.00829454494067278
"49",-0.204968606770116,0,0,0,0,0,1,0,0,0,0,0,-0.751964728649577,0.315848864469032,0.208831858147053,0.393791362386245,-0.237507205664733,-0.157034191544936,-0.29611721496132,0.0659593052607047,0.124378554647409,0.0822361819293792,0.565450953133032,0.0997605051863771,0.0436107449771509,0.155071637090015
"50",-0.211779455395097,0,0,0,0,0,1,0,0,0,0,0,-0.223166965037381,0.812986323749742,0.786987677679511,0.218534169203394,-0.181431690488127,-0.175629651549553,-0.048769607298087,0.639810218913013,0.177665290834372,0.171983698315001,0.0498034942839956,0.66094676260412,0.619349604819391,0.0477571831094178
"51",-0.273077093019915,0,0,0,0,0,1,0,0,0,0,0,0.209485750645325,0.978698810176645,1.65422140697821,0.0671756841818447,0.205023454905541,0.346535813174396,0.014072348625947,1.61898452277831,0.0657447621815735,0.111123454802015,0.0438842797234355,0.95785136104118,2.73644846330496,0.00451257254529894
"52",-0.341185579269712,0,0,0,0,0,1,0,0,0,0,0,-0.367384536931616,-0.0155761083847742,1.28630406727573,0.122939336558206,0.00572242136613693,-0.472568224109349,-0.0451660112321166,-0.0200356115676626,-0.00191491643098285,0.158137368643,0.134971397976458,0.000242615152414233,1.65457815349009,0.0151140804733718
"53",-0.368428973769633,0,0,0,0,0,1,0,0,0,0,0,0.16141322668058,0.0396613870908602,1.96957912672318,-0.179777633484899,0.00640187246496326,0.317916122047109,-0.0290184879057963,0.0781162401510466,-0.00713023031192337,-0.354086274363548,0.0260542297474364,0.00157302562597105,3.87924193642366,0.0323199975014307
"54",-0.429726611394451,0,0,0,0,0,1,0,0,0,0,0,-0.319312012966871,-0.0708136038604086,1.65422140697821,-0.108081509001003,0.0226116343941056,-0.5282127673551,0.0345117242036074,-0.117141379411162,0.00765364116303224,-0.178790745887968,0.101960161624955,0.00501456649169887,2.73644846330496,0.011681612587934
"55",-0.484213400394288,0,0,0,0,0,1,0,0,0,0,0,-0.0308768691784002,0.205373873517763,1.47026273712697,-0.291304938237619,-0.0063413022252693,-0.0453971101921461,0.00899458446898491,0.301953553412595,-0.0598264235407126,-0.428294795831844,0.000953381050260043,0.0421784279236903,2.16167251618408,0.0848585670416229
"56",-0.511456794894207,0,0,0,0,0,1,0,0,0,0,0,0.0652681787510901,0.812986323749742,2.04841855665943,-0.187743869538663,0.0530621367006897,0.133696548513098,-0.0122537004364708,1.6653362718793,-0.152633198302789,-0.384578026262045,0.00425993515748425,0.66094676260412,4.1960185832667,0.0352477605493506
"57",-0.620430372893883,0,0,0,0,0,1,0,0,0,0,0,-0.0789493931431452,0.757748828274107,2.04841855665943,-0.30723741034515,-0.0598238101471701,-0.161721401951419,0.0242562070976211,1.55218676112362,-0.232808787691009,-0.629350812650994,0.0062330066776709,0.574183286750782,4.1960185832667,0.0943948263155942
"58",-0.743025648143519,0,0,0,0,0,1,0,0,0,0,0,0.0171956547863447,0.647273837322838,1.83818007682944,-0.315203646398917,0.0111302974588362,0.0316087100362957,-0.00542013309087285,1.18980587201978,-0.204023073742778,-0.579401062954482,0.00029569054353114,0.418963420482632,3.37890599485269,0.0993533387031737
"59",-0.654484616018783,0,0,0,0,0,1,0,0,0,0,0,0.594065942363286,1.25488628755482,1.73306083691445,-0.355034826667747,0.745485204975018,1.02955241925449,-0.210914098876161,2.17479427974222,-0.445528335589757,-0.615296953838583,0.352914343875979,1.57473959469311,3.00349986444662,0.126049728146997
"60",-0.620430372893883,0,0,0,0,0,1,0,0,0,0,0,0.786356038222267,2.3596361970675,1.10234539742449,-0.203676341646195,1.85551417157186,0.866835959471273,-0.160162121096507,2.60113410143359,-0.480602068234648,-0.224521677777941,0.61835581884862,5.56788298251119,1.21516537522296,0.0414840521463774
"61",0.0947087327289952,0,0,0,0,0,1,0,0,0,0,0,1.17093622994023,1.91773623326243,0.419070337977038,-0.0762165647859407,2.24554683499608,0.49070464163061,-0.0892447370294445,0.803666371424099,-0.146163267864792,-0.031940101564293,1.37109165458663,3.67771226036757,0.175619948172189,0.00580896474776949
"62",0.333088434603287,0,0,0,0,0,0,1,0,0,0,0,0.834428562187012,1.97297372873806,-0.0276864316616826,0.0193782678592477,1.64630563170365,-0.0231023493635468,0.0161697801874668,-0.0546246023110016,0.0382328133947449,-0.000536515088806843,0.696271025393484,3.89262533429058,0.000766538498157023,0.000375517265224752
"63",0.537413893352681,0,0,0,0,0,0,1,0,0,0,0,0.209485750645325,1.36536127850609,-0.527002821257901,0.242432877364693,0.286023732329909,-0.110399581603416,0.0507862332958488,-0.719549245809002,0.331008463390566,-0.127762810336864,0.0438842797234355,1.86421142084377,0.277731973613787,0.0587737000273242
"64",0.632765774102398,0,0,0,0,0,0,1,0,0,0,0,-0.271239489002126,1.58631126040862,-0.369323961385409,0.608879735837923,-0.430270255671553,0.100175242562419,-0.165152228412428,-0.585862758684394,0.965872781194326,-0.224873876046963,0.0735708603941344,2.51638341489919,0.136400188453411,0.370734532714059
"65",0.612333228227458,0,0,0,0,0,0,1,0,0,0,0,-0.896182300543812,0.978698810176645,-0.211645101512921,0.704474568483115,-0.877092551243598,0.189672593972678,-0.631337639457807,-0.207136809030411,0.68946842197413,-0.14909859155988,0.803142715808,0.95785136104118,0.0447936489944147,0.496284417639471
"66",0.660009168602317,0,0,0,0,0,0,1,0,0,0,0,-0.655819680720087,0.592036341847204,-0.763521111066633,0.330061473956117,-0.388269084684922,0.500732171282765,-0.216460810467902,-0.452032245519002,0.195408387625676,-0.252008903315265,0.430099453619797,0.35050703006782,0.582964487044425,0.108940576590084
"67",0.537413893352681,0,0,0,0,0,0,1,0,0,0,0,-0.271239489002126,-0.0155761083847742,-0.710961491109136,0.282264057633523,0.00422485567892788,0.192840831548631,-0.0765611587561833,0.0110740132429166,-0.0043965755548259,-0.200678875301644,0.0735708603941344,0.000242615152414233,0.505466241840125,0.0796729982317407
"68",0.435251163977985,0,0,0,0,0,0,1,0,0,0,0,0.642138466328032,1.64154875588426,-0.0539662416404294,0.385825126332478,1.05410160050621,-0.0346537996404733,0.247753154893957,-0.0885882168245961,0.633350756119966,-0.0208215319986077,0.412341809938117,2.69468231794515,0.00291235523679321,0.148861028109473
"69",0.435251163977985,0,0,0,0,0,0,1,0,0,0,0,1.94009661337615,0.647273837322838,-0.421883581342906,0.202601697095863,1.25577377971702,-0.818494907402374,0.393066866399944,-0.273074204599325,0.131138777927359,-0.0854743295569534,3.76397486923361,0.418963420482632,0.177985756206717,0.0410474476661238
"70",0.394386072228105,0,0,0,0,0,0,1,0,0,0,0,1.79587904148191,0.205373873517763,1.52282235708447,-0.474528367474234,0.368826635118509,2.73480475498808,-0.852195549735605,0.312747926153887,-0.0974557289222441,-0.722622407060556,3.225181531634,0.0421784279236903,2.31898793123629,0.225177171537762
"71",0.333088434603287,0,0,0,0,0,0,1,0,0,0,0,1.12286370597548,-0.126051099336043,1.23374444731823,-0.235541285861257,-0.141538204542753,1.38532686234242,-0.264480761152402,-0.155514843884202,0.0296902380218367,-0.290597753545523,1.260822902197,0.015888879643825,1.52212536128857,0.0554796973451746
"72",0.251358251103528,0,0,0,0,0,0,1,0,0,0,0,0.545993418398541,0.481561350895935,1.23374444731823,-0.108081509001003,0.262929328144291,0.673616348221501,-0.0590117925651306,0.594123642710927,-0.0520478774813944,-0.133344961587764,0.298108812934525,0.231901334676718,1.52212536128857,0.011681612587934
"73",0.196871462103691,0,0,0,0,0,0,1,0,0,0,0,1.17093622994023,0.868223819225376,1.15490501738199,0.0592094481280776,1.01663472562807,1.35232012699232,0.0693304879679327,1.00271604503394,0.0514070531879863,0.0683812887195354,1.37109165458663,0.753812600270298,1.33380559917409,0.00350575874763151
"74",0.19006061347871,0,0,0,0,0,0,1,0,0,0,0,-0.367384536931616,0.812986323749742,0.576749197849526,0.385825126332478,-0.298678604082536,-0.211888736977629,-0.14174618537424,0.468889210085299,0.313670551067321,0.222524332122449,0.134971397976458,0.66094676260412,0.332639637220072,0.148861028109473
"75",0.0266002464791963,0,0,0,0,0,0,1,0,0,0,0,-0.944254824508558,-0.126051099336043,0.786987677679511,0.353960182117415,0.119024358682666,-0.743116911477665,-0.334228609648297,-0.0992006619354219,-0.0446170700770862,0.278562301715602,0.891617173607687,0.015888879643825,0.619349604819391,0.125287810524594
"76",-0.0346973911456217,0,0,0,0,0,0,1,0,0,0,0,-0.319312012966871,-0.291763585762946,0.839547297637009,0.194635461042099,0.0931636178803986,-0.26807753758937,-0.0621494408600875,-0.244949329976165,-0.0567875400302669,0.163405675342227,0.101960161624955,0.085125989977252,0.704839664969604,0.0378829626950703
"77",-0.000643148020722239,0,0,0,0,0,0,1,0,0,0,0,0.209485750645325,0.592036341847204,0.182552048168303,0.162770516827036,0.124023177481174,0.0382420528423785,0.0340981039004392,0.108077446794276,0.0963660613428571,0.0297140912281886,0.0438842797234355,0.35050703006782,0.0333252502904423,0.0264942411481404
"78",0.0129785492292371,0,0,0,0,0,0,1,0,0,0,0,-0.992327348473303,0.0396613870908602,0.182552048168303,0.258365349472224,-0.0393570790886466,-0.181151389917222,-0.256383002179151,0.00724026744663241,0.0102471281362833,0.0471651237218738,0.984713566528056,0.00157302562597105,0.0333252502904423,0.0667526538079046
"79",0.0197893978542155,0,0,0,0,0,0,1,0,0,0,0,-1.08847239640279,-0.0155761083847742,0.0511529982745614,0.409723834493777,0.0169541640202048,-0.0556786266150997,-0.445973083994783,-0.000796764645330735,-0.00638190285390035,0.0209586025989068,1.18477215773084,0.000242615152414233,0.00261662923247728,0.167873620552284
"80",0.0742761868540551,0,0,0,0,0,0,1,0,0,0,0,-1.08847239640279,-0.0155761083847742,-0.632122061172892,0.529217375300264,0.0169541640202048,0.68804741474393,-0.576038504711074,0.00984600173723582,-0.00824314719678263,-0.33452997808331,1.18477215773084,0.000242615152414233,0.399578300221465,0.2800710303197
"81",0.142384673103852,0,0,0,0,0,0,1,0,0,0,0,0.305630798574816,0.812986323749742,0.0248731882958146,0.338027710009884,0.248473659358037,0.00760201240195158,0.103311678950737,0.0202215619125494,0.274811905286479,0.00840782688027886,0.0934101850374796,0.66094676260412,0.000618675495999049,0.114262732734526
"82",0.20368231072867,0,0,0,0,0,0,1,0,0,0,0,0.25755827461007,1.97297372873806,0.313951098062044,0.561082319515329,0.508155709424773,0.080860703128797,0.144511394128584,0.61941726858488,1.10700067606316,0.176152410315036,0.0663362648201164,3.89262533429058,0.0985652919743631,0.314813369272702
"83",0.183249764853732,0,0,0,0,0,0,1,0,0,0,0,-0.319312012966871,1.25488628755482,0.208831858147053,0.361926418171183,-0.400700266523652,-0.0666825209965475,-0.11556745313213,0.26206023519333,0.454176499266847,0.0755817664191954,0.101960161624955,1.57473959469311,0.0436107449771509,0.130990732170222
"84",0.142384673103852,0,0,0,0,0,0,1,0,0,0,0,-0.703892204684832,1.08917380112791,-0.132805671576677,0.393791362386245,-0.766660948160886,0.093480876960757,-0.277186670255898,-0.144648458122515,0.428907235021567,-0.0522977263427999,0.495464235816074,1.18629956906343,0.0176373464029322,0.155071637090015
"85",0.169628067603773,0,0,0,0,0,0,1,0,0,0,0,-0.703892204684832,1.19964879207918,-0.474443201300404,0.345993946063648,-0.844423433104112,0.333956870961071,-0.243542441502346,-0.56916521335021,0.415071219461966,-0.164154475400997,0.495464235816074,1.43915722433704,0.225096351260175,0.119711810712695
"86",0.149195521728832,0,0,0,0,0,0,1,0,0,0,0,-0.655819680720087,1.80726124231116,-1.31539712062035,0.385825126332478,-1.18523749091029,0.862663319665358,-0.253031711165153,-2.37726623434485,0.697286797130495,-0.507513260240724,0.430099453619797,3.26619319796008,1.7302695849363,0.148861028109473
"87",0.0878978841040144,0,0,0,0,0,0,1,0,0,0,0,-1.23268996829703,0.0948988825664946,-0.894920160960374,0.266331585525991,-0.116980900542316,1.10315910484262,-0.328304273718532,-0.084926923261367,0.0252745698585794,-0.238345505387752,1.51952455794013,0.00900579791236933,0.800882094493342,0.0709325134487885
"88",0.0402219437291556,0,0,0,0,0,0,1,0,0,0,0,-0.992327348473303,0.426323855420301,0.392790527998288,0.298196529741054,-0.423052821040143,-0.38977678315397,-0.295908571681881,0.167455972268806,0.127128294232161,0.117128772364246,0.984713566528056,0.18175202970043,0.154284398885174,0.0889211703496074
"89",0.0197893978542155,0,0,0,0,0,0,1,0,0,0,0,-1.56919763605024,0.315848864469032,0.392790527998288,0.377858890278714,-0.495629291473959,-0.61636596799784,-0.592935277385926,0.124062442242451,0.11934630142406,0.148419393021423,2.46238122098567,0.0997605051863771,0.154284398885174,0.142777340962661
